Year,Type,Subtype,Name,Country,Location
2008,Storm,Tropical cyclone,"Tropical storm ""Kammuri"" (Julian)",China,Zhanjiang district (Guangdong Sheng province)
2008,Storm,Tropical cyclone,"Typhoon ""Hagupit"" (Nina)",China,"Maoming, Yangjiang, Zhanjiang districts (Guangdong province), Guangxi Zhuangzu Zizhiqu, Sichuan Sheng provinces"
2008,Storm,Tropical cyclone,"Typhoon ""Jangmi"" (Ofel)",China,"Ningde, Fuzhou, Putian, Xiamen, Quanzhou, Zhangzhou districts (Fujian Sheng province)"
2009,Storm,Tropical cyclone,Typhoon Morakot (Kiko),China,"Fujian Sheng, Zhejiang Sheng, Jiangxi Sheng, Anhui Sheng, Jiangsu Sheng provinces"
2009,Storm,Tropical cyclone,"Typhoon ""Koppu""",China,Guangdong Sheng province
2009,Storm,Tropical cyclone,"Tropical cylone ""Goni""",China,"Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Hainan Sheng provinces"
2009,Storm,Tropical cyclone,"Typhoon ""Pepeng"" (Parma)",China,"Hainan Sheng, Guangdong Sheng provinces"
2010,Storm,Tropical cyclone,Typhoon Fanapi,China,"Fujian Sheng, Guangdong Sheng provinces"
2010,Storm,Tropical cyclone,Typhoon Conson (Basyang),China,Hainan Sheng province
2010,Storm,Tropical cyclone,Typhoon Megi (Juan),China,Fujian Sheng province
2010,Storm,Tropical cyclone,Typhoon Meranti,China,"Fujian Sheng, Zhejiang Sheng provinces"
2011,Storm,Tropical cyclone,"Typhoon ""Kabayan"" (Muifa)",China,"Shanghai Shi, Shandong Sheng, Liaoning Sheng, Jiangsu Sheng, Zhejiang Sheng"
2011,Storm,Tropical cyclone,"Tropical storm ""Dodong"" (Sarika)",China,"Xianning district (Hubei Sheng province), Guangdong Sheng province"
2011,Storm,Tropical cyclone,Typhoon Pedring (Nesat),China,"Guangxi Zhuangzu Zizhiqu, Hainan Sheng provinces"
2011,Storm,Tropical cyclone,Tropical Storm Haima (Egay),China,"Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Hainan Sheng provinces"
2012,Storm,Tropical cyclone,Tropical storm Gener (Saola),China,"Hubei Sheng, Fujian Sheng, Zhejiang Sheng province"
2012,Storm,Tropical cyclone,Typhoon Vicente,China,"Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Fujian Sheng provinces"
2012,Storm,Tropical cyclone,Typhoon Damrey,China,"Jiangsu Sheng, Shandong Sheng provinces"
2012,Storm,Tropical cyclone,Typhoon Haikui,China,"Jiangxi Sheng, Shanghai Shi, Anhui Sheng, Jiangsu Sheng, Zhejiang Sheng provinces"
2012,Storm,Tropical cyclone,TYphoon Kai-Tak,China,"Guangdong Sheng, Guangxi Zhuangzu Zizhiqu provinces"
2012,Storm,Tropical cyclone,Typhoon Son Tinh (Ofel),China,"Hainan Sheng, Guangxi Zhuangzu Zizhiqu provinces"
2013,Storm,Tropical cyclone,Tropical storm Fitow,China,"Fujian Sheng, Zhejiang Sheng, Shanghai Shi provinces"
2013,Storm,Tropical cyclone,Tropical storm Utor (Labuyo),China,"Hunan Sheng, Guangxi Zhuangzu Zizhiqu, Guangdong Sheng, Hainan Sheng provinces"
2013,Storm,Tropical cyclone,Typhoon Trami (Maring),China,"Fuqing Shi, Fuzhou Shi areas (Fuzhou district, Fujian Sheng province), Ningde, Putian, Sanming district (Fujian Sheng province)"
2013,Storm,Tropical cyclone,Tropical storm Jebi,China,Hainan Sheng province
2013,Storm,Tropical cyclone,Typhoon Soulik,China,"Guangdong Sheng, Fujian Sheng, Zhejiang Sheng, Jiangxi Sheng, Anhui Sheng provinces"
2013,Storm,Tropical cyclone,Typhoon Rumbia,China,"Guangxi Zhuangzu Zizhiqu, Yunnan Sheng provinces"
2013,Storm,Tropical cyclone,Tropical storm Ciramon,China,"Guangdong Sheng, Zheijiang Sheng, Fujian Sheng provinces"
2013,Storm,Tropical cyclone,Typhoon Usagi (Odette),China,Guangdong Sheng province
2013,Storm,Tropical cyclone,Typhoon Wutip ,China,"Hainan Sheng, Guangdong Sheng provinces"
2013,Storm,Tropical cyclone,Typhoon Haiyan (Yolanda),China,Hainan Sheng province
2014,Storm,Tropical cyclone,Typhoon Rammasun (Glenda),China,"Hainan Sheng, Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Yunnan Sheng provinces"
2014,Storm,Tropical cyclone,Hagibis,China,"Shantou district (Guangdong Sheng province), Fujian Sheng province"
2014,Storm,Tropical cyclone,Typhoon Kalmaegi (Luis),China,"Hainan Sheng, Guangdong Sheng, Guangxi Zhuangzu Zizhiqu provinces"
2014,Storm,Tropical cyclone,Typhoon Henry (Matmo),China,"Fujian Sheng, Jiangxi Sheng, Shandong Sheng provinces"
2014,Storm,Tropical cyclone,Tropical strom Fung-Wong (Mario),China,Zhejiang Sheng province
2015,Storm,Tropical cyclone,Typhoon' Maysak',China,"Hunan Sheng, Jiangxi Sheng provinces"
2015,Storm,Tropical cyclone,Tropical storm Kujira,China,Hainan Sheng province
2015,Storm,Tropical cyclone,Typhoon 'Soudelor' (Hanna),China,"Zheijiang Sheng, Fujian Sheng, Jiangxi Sheng, Anhui Sheng provinces"
2015,Storm,Tropical cyclone,Typhoon Chan-Home,China,Zhejiang Sheng province
2015,Storm,Tropical cyclone,Tropical cyclone Linfa (Egay),China,Guangdong Sheng province
2015,Storm,Tropical cyclone,Typhoon Dujuan,China,"Fujian Sheng, Zhejiang Sheng provinces"
2015,Storm,Tropical cyclone,Typhoon Mujigae,China,"Guangxi Zhuangzu Zizhiqu, Guangdong Sheng, Hainan Sheng provinces"
2016,Storm,Tropical cyclone,Typhoon Megi,China,"Quanzhou district (Fujian Sheng province), Sucun village (Quzhou district, Zhejiang Sheng province), Baofeng village (Lishui district, Zhejiang Sheng province)"
2016,Storm,Tropical cyclone,Typhoon Butchoy (Nepartak),China,Fujian Sheng province
2016,Storm,Tropical cyclone,Typhoon Ferdie (Meranti),China,Fujian Sheng province
2016,Storm,Tropical cyclone,Typhoon Karen (Sarika),China,"Hainan Sheng, Guangdong Sheng, Guangxi Zhuangzu Zizhiqu provinces"
2016,Storm,Tropical cyclone,Typhoon Lawin (Haima),China,Guangdong Sheng province
2016,Storm,Tropical cyclone,Tropical storm Dianmu,China,"Zhanjiang district (Guangdong Sheng province), Hainan Sheng province"
2017,Storm,Tropical cyclone,Typhoon 'Hato',China,"Southern, Guangdong, Guangxi Zhuang, and Fujian Provinces (Guanghai, Guangdong towns, Zhuhai, Shenzhen), Guizhou and Yunnan"
2017,Storm,Tropical cyclone,Tropical Storm Talas,China,Hainan Island
2017,Storm,Tropical cyclone,Typhoon Nesat & Haitang,China,Fujian province
2017,Storm,Tropical cyclone,Tropical storm 'Pakhar'/'Jolina',China,"Guangdong, Fujian, Guangxi Zhuang, Hainan, Yunnan"
2018,Storm,Tropical cyclone,Typhoon 'Maria' (Gardo),China,Fujian province
2018,Storm,Tropical cyclone,Typhoon 'Bebinca',China,"Guangdong, Hainan Provinces"
2018,Storm,Tropical cyclone,Tropical Storm Yagi,China,"Zhejiang, Anhui, Jiangsu, Shandong provinces"
2018,Storm,Tropical cyclone,Tropical storm Rumbia,China,"Shanghai, Jiangsu, Zhejiang, Anhui, Shandong, Henan"
2018,Storm,Tropical cyclone,Tropical storm 'Ewiniar',China,"Guangdong, Jiangxi, Fujian, and Zhejiang provinces, Hainan Island"
2018,Storm,Tropical cyclone,Tropical storm 'Ampil' (Inday),China,"Shangai, iJiangsu, Zhejiang, Shandong, Hebei"
2018,Storm,Tropical cyclone,Typhoon 'Soulik',China,
2018,Storm,Tropical cyclone,Typhoon Mangkut (Ompong),China,Shenzhen
2019,Storm,Tropical cyclone,Tropical cyclone Lekima (Hanna),China,Zhejiang and Shandong provinces
2019,Storm,Tropical cyclone,Tropical cyclone 'Lingling',China,
2019,Storm,Tropical cyclone,Tropical cyclone 'Mitag',China,Zhoushan
2020,Storm,Tropical cyclone,Tropical storm 'Nangka' (Nika),China,Hainan Island (southern China)
2020,Storm,Tropical cyclone,Tropical cyclone 'Hagupit' (Dindo),China,"Zhejiang, Jiangsu Provinces"
2020,Storm,Tropical cyclone,Tropical cyclone 'Mekkhala' (Ferdie),China, Zhangzhou Prefecture (Fujian province)
1983,Storm,,,China,
1985,Storm,,,China,South Guangdong province (near Hong Kong)
1985,Storm,,,China,Fujian province
1986,Storm,,,China,Jiangxi + Eastern provinces
1986,Storm,,,China,Sichuan province
1986,Storm,,,China,Sichuan province
1987,Storm,,,China,"Dandong, Dalian (Liaonging province)"
1988,Storm,,,China,Sichuan province
1988,Storm,,,China,"Zhejiang, Jiangxi provinces"
1990,Storm,,,China,Tibet region
1991,Storm,,,China,Hunan province
1992,Storm,,,China,South East Sichuan province
1992,Storm,,,China,Fujian provinces
1992,Storm,,,China,Shanxi province
1993,Storm,,Levis,China,Hainan province
1994,Storm,,,China,"Fujian, Jiangxi provinces"
1995,Storm,,Helen,China,Guangdong
1995,Storm,,,China,Shandong province
1996,Storm,,,China,Maoming City
1996,Storm,,,China,Xinjiang
1998,Storm,,,China,"Jianxi, Hubei"
1998,Storm,,,China,"Hubei, Sichuan"
1999,Storm,,,China,Chenzhou (Hunan Province)
1999,Storm,,,China,"Quinghai, Inner Mongolia, Xingjiang"
2000,Storm,,,China,"Qi Xian area (Jinzhong district, Shanxi Sheng province)"
2000,Storm,,,China,Ili Kazakh district (Xinjiang Uygur Zizhiqu province)
2000,Storm,,,China,"Guangdong Sheng, Guangxi Zhuangzu Zizhiqu, Hainan Sheng provinces"
2000,Storm,,,China,Quanzhou district (Fujian Sheng province)
2000,Storm,,,China,"Nanzheng Xian, Liuba Xian areas (Hanzhong district, Shaanxi Sheng province)"
2001,Storm,,,China,"Xining, Haidong, Haibei districts (Qinghai Sheng province)"
2001,Storm,,,China,Panzhihua district (Sichuan Sheng province)
2002,Storm,,Rammasun,China,"Shanghai Shi, Zhejiang Sheng provinces"
2002,Storm,,Sinlaku,China,"Cangnan Xian area (Wenzhou district, Zheijiang province), Fuding Shi, Xiapu Xian areas (Ningde district, Fujian province)"
2004,Storm,,,China,Xinjiang Uygur Zizhiqu province
2004,Storm,,,China,"Chongqing Shi, Sichuan Sheng provinces"
2005,Storm,,,China,"Sichuan Sheng, Chongqing Shi provinces"
2005,Storm,,,China,Yunnan Sheng province
2005,Storm,,,China,"Shigatse, Ngari districts (Xizang Zizhiqu province)"
2005,Storm,,,China,"Jiangsu Sheng, Anhui Sheng, Shandong Sheng, Sichuan Sheng, Hunan Sheng, Guizhou Sheng provinces"
2005,Storm,,,China,Haixi Mongol and Tibetan district (Qinghai Sheng province)
2007,Storm,,,China,"Xuanhan Xian area (Dazhou district, Sichuan Sheng province), Chongqing Shi province"
2016,Storm,,Typhoon Carina (Nida),China,Guangdong Sheng province
1983,Storm,Convective storm,,Colombia,Barranquilla
2001,Storm,Convective storm,,Colombia,"Barranquilla (dist.port.), Soledad districts (Atlantico province)"
2014,Storm,Convective storm,,Colombia,Santa Marta (dist. Esp.) district (Magdalena province)
1988,Storm,Tropical cyclone,Joan,Colombia,"San Andres, Guajira peninsula and coastal towns"
1999,Storm,Tropical cyclone,Lenny,Colombia,
2005,Storm,Tropical cyclone,Beta,Colombia,"Providencia Isl. (Santa Catalina, Santa Catarina districts, San Andres y Providencia province), San Andres Isl. (San Andres y Providencia district, San Andres y Providencia province)"
2017,Storm,Tropical cyclone,Tropical depression'16/Hurricane 'Nate',Colombia,"San Andres, Providencia and Santa Catalina"
2020,Storm,Tropical cyclone,Hurricane 'Iota',Colombia,"San Andre, Providencia Islands (Caribbean Sea), Bolivar, Choco, Guajira, Santa Catalina, Sucre, Atlántico, Magdalena,La Guajira Departments "
2020,Storm,Tropical cyclone,Hurricane 'Eta',Colombia,"Magdalena, Bolivar, Atlantico"
1968,Storm,,,Colombia,Guadalupe (Huila department)
1986,Storm,,,Colombia,"Arauca, Casanare, Guainiaz, Meta provinces"
1951,Storm,Convective storm,,Comoros (the),
1983,Storm,Tropical cyclone,Elinah,Comoros (the),"Moheli, Anjouan, Grande Comores"
1985,Storm,Tropical cyclone,,Comoros (the),"Anjouan, Grande Comore"
1987,Storm,Tropical cyclone,Jan,Comoros (the),"Anjouan, Grande Comore, Moheli"
1989,Storm,Tropical cyclone,"Kalafandji, Firinga",Comoros (the),Anjouan
2014,Storm,Tropical cyclone,Cyclone Helen,Comoros (the),"Ngazidja, Moheli, Anjouan provinces"
2019,Storm,Tropical cyclone,Cyclone 'Kenneth',Comoros (the),"Grande Comore, Moheli, Anjouan islands "
2019,Storm,Tropical cyclone,Cyclone 'Belna',Comoros (the),
2003,Storm,,,Comoros (the),"Kavé-Hoani, Fomboni areas (Moheli province)"
2003,Storm,Convective storm,,Congo (the Democratic Republic of the),"Bikoro area (Equateur district, Equateur province)"
2006,Storm,Convective storm,,Congo (the Democratic Republic of the),"Oicha area (Nord-Kivu district, Nord-Kivu province)"
2008,Storm,Convective storm,,Congo (the Democratic Republic of the),Kikwit district (Bandundu province)
2003,Storm,Tropical cyclone,,Congo (the Democratic Republic of the),"Yumbi area (Plateaux district, Bandundu province)"
2005,Storm,,,Congo (the Democratic Republic of the),"Uvira area (Sud-Kivu district, Sud-Kivu province)"
1942,Storm,Tropical cyclone,,Cook Islands (the)," Palmeston, Suwarrow"
1943,Storm,Tropical cyclone,,Cook Islands (the),Rarotonga
1946,Storm,Tropical cyclone,,Cook Islands (the),"Rarotonga, Aitutaki"
1967,Storm,Tropical cyclone,,Cook Islands (the),"Rarotonga, Mangaia"
1981,Storm,Tropical cyclone,Daman,Cook Islands (the),Aitutaki
1987,Storm,Tropical cyclone,Sally,Cook Islands (the),"Rarotonga, Aitutaki, Mangaia"
1990,Storm,Tropical cyclone,Peni,Cook Islands (the),"Aitutaki, Atiu, Mangaia, Mauke, Rakahanga, Rarotonga islands"
1997,Storm,Tropical cyclone,Martin,Cook Islands (the),"Pukapuka, Rakahanga, Manihiki isla,ds"
2001,Storm,Tropical cyclone,Trina,Cook Islands (the),"Rarotonga, Avarua, Mangaia islands"
2005,Storm,Tropical cyclone,Percy,Cook Islands (the),"Pukapuka, Nassau islands"
2010,Storm,Tropical cyclone,Pat,Cook Islands (the),"Aitutaki, Rarotonga, Palmerston islands"
1988,Storm,Tropical cyclone,Joan,Costa Rica,Puntarenas province
1995,Storm,Tropical cyclone,,Costa Rica,"Filadelfia, Santa Cruz Nicoya, Liberia (Guanacaste Province)"
1996,Storm,Tropical cyclone,Cesar and Douglas,Costa Rica,Northern and along Pacific and Atlantic coastline
1998,Storm,Tropical cyclone,Mitch,Costa Rica,
2005,Storm,Tropical cyclone,Stan,Costa Rica,"Quepos (Aguirre district, Puntarenas province), Guanacaste province."
2008,Storm,Tropical cyclone,Alma,Costa Rica,"Parrita, Aguirre, Puntarenas districts (Puntarenas province), Canas, Bagaces, Abangares, Nandayure, Hojancha, Nicoya, Santa Cruz districts (Guanacaste province), Perez Zeledon, Tarrazu, Leon Cortes (San Jose province)"
2016,Storm,Tropical cyclone,Tropical storm Otto,Costa Rica,"Upala, Bagaces, Osa, Golfito, Corredones"
2017,Storm,Tropical cyclone,Tropical depression'16/Hurricane 'Nate',Costa Rica,"South Pacific, Region 8- South Zone – Central Pacific: Region 6- Puntarenas (Parrita)- North Pacific: Region 5- Guanacaste (Hojancha, Sardinal de Carrillo)- Huetar Norte: Region 9- North Zone- Central Valley: Region 1, Cartago (Llano Grande de Cartago), Alajuela (Sarchí de Valverde Vega,Athens, ), San Jose (Puriscal,San Marcos de Tarrazú), Esperanza de Santa Cruz, Mollejones de Cabagra"
2020,Storm,Tropical cyclone,Hurricane 'Eta',Costa Rica,"Nandayure, Hojancha of Guanacaste, Corredores,Coto Brus, San José, Alajuela, Heredia, Cartago, Puntarenas, Guanacaste, Limón"
1996,Storm,,,Costa Rica,Central and South Pacific Regions
2005,Storm,Convective storm,,Croatia,"Kapljuh (Karlovac province), Rujevac (Sisak-moslavina province), Zagreb (Grad Zagreb province)"
2017,Storm,Convective storm,,Croatia,"Zadar region, Bibinje, Sukošan, Biograd na Moru, Nin"
1993,Storm,Convective storm,,Cuba,From Pinar del Rio (West) to Ciego de Avila and Camaguey (Central)
2019,Storm,Convective storm,,Cuba,"Cerro, 10 de Octubre,Guanabacoa, Regla, San Miguel del Padron (la Havana)"
2020,Storm,Convective storm,,Cuba,"Sancti Spiritus, Villa Clara, Cienfuegos, Camaguey, Ciego de Avila provinces (central Cuba)"
1926,Storm,Tropical cyclone,,Cuba,Havana and suburbs
1932,Storm,Tropical cyclone,,Cuba,Santa Cruz Del Sur (Camaguey province)
1935,Storm,Tropical cyclone,,Cuba,
1944,Storm,Tropical cyclone,,Cuba,"Isle of Pines, La Havana"
1948,Storm,Tropical cyclone,,Cuba,
1948,Storm,Tropical cyclone,,Cuba,
1963,Storm,Tropical cyclone,Flora,Cuba,All country
1964,Storm,Tropical cyclone,,Cuba,
1966,Storm,Tropical cyclone,Inez,Cuba,Guantanamo
1968,Storm,Tropical cyclone,Gladys,Cuba,
1970,Storm,Tropical cyclone,,Cuba,
1980,Storm,Tropical cyclone,Allen,Cuba,
1982,Storm,Tropical cyclone,Alberto,Cuba,"Havana, Pinar Del Rio"
1985,Storm,Tropical cyclone,"Hurricane ""Kate""",Cuba,
1988,Storm,Tropical cyclone,Gilbert,Cuba,"Santiago de Cuba, Guantanamo, Granma"
1994,Storm,Tropical cyclone,Gordon,Cuba,Guatanamo province
1995,Storm,Tropical cyclone,Allison,Cuba,Havana
1995,Storm,Tropical cyclone,Opal,Cuba,
1996,Storm,Tropical cyclone,Lilli,Cuba,"Sancti Spiritus, Pinar del Rio, Havana, Matanzas, Villa Clara, Cinfuegos provinces"
1998,Storm,Tropical cyclone,Georges,Cuba,"Guantanamo, Tunas, Holguin, Santigo de Cuba, Camaguëy, Villa Claran Cienfuegos, Sancti Spiritu, Ciego de Avila, Matanzas"
1999,Storm,Tropical cyclone,"Hurricane ""Irene""",Cuba,"Havana, Cienfuegos, Isla De La Juventud, Pinar Del Rio, Sancti Spiritus, Villa Clara, Mantanzas"
2001,Storm,Tropical cyclone,Hurricane Michelle,Cuba,"Matanzas, Cienfuegos, Villa Clara, Sancti Spiritus, Isla de la Juventud, Pinar del Rio, Ciudad De La Habana, Ciego de Avila provinces"
2002,Storm,Tropical cyclone,Isidore,Cuba,"Isla De La Juventud, Pinar del Rio provinces"
2002,Storm,Tropical cyclone,Lili,Cuba,"Sandino, San Juan y Martinez, Mantua, Guane districts (Pinar del Rio province), Isla dela Juventud province, Batabano, Guira de Melena, Nueva Paz, San Nicolas, Melena del Sur, Quivican districts (La Habana province), Sancti Spiritus, La Sierpe, Fomento, Taguasco, Trinidad, Jatibonico districts (Sancti Spiritu province), Rodas, Aguada De Pasajeros, Cumanayagua districts (Cienfuegos province), Guantanamo, Maisi, Baracoa, Manuel Tames districts (Guantanamo province), Guama, Tercer Frente, Palma Soriano, Santiago de Cuba districts (Santiago de Cuba province), Niquero, Media Luna, Cauto Cristo, Pilon districts (Granma province)"
2004,Storm,Tropical cyclone,Ivan,Cuba,"Pinar del Rio, La Habana, Ciudad De La Habana, Matanzas, Villa Clara, Cienfuegos, Sancti Spiritus, Isla de la Juventud, Ciego de Avila, Santiago de Cuba provinces"
2004,Storm,Tropical cyclone,Charley,Cuba,"La Habana, Pinar del Rio, Cienfuegos, Ciudad De La Habana, Isla De La Juventud provinces"
2005,Storm,Tropical cyclone,"Hurricane ""Wilma""",Cuba,"Santiago de Cuba, Granma, Guantanamo, Matanzas, Sancti Spiritus, Villa Clara, Cienfuegos, Havana, Ciudad Havana, Pinar del Rio, Isla De La Juventud provinces"
2005,Storm,Tropical cyclone,"Hurricane ""Dennis""",Cuba,"Cienfuegos, La Habana, Ciudad de la Habana, Matanzas, Sancti Spiritus, Ciego de Avila, Camaguey, Santiago de Cuba, Granma, Las Tunas, Guatanamo provinces"
2006,Storm,Tropical cyclone,Alberto,Cuba,Nueva Paz district (La Habana province)
2007,Storm,Tropical cyclone,Noel,Cuba,"Granma, Holguin, Las Tunas, Guantanamo, Santiago de Cuba provinces"
2007,Storm,Tropical cyclone,Dean,Cuba,"Pinar del Rio, La Habana, Isla de la Juventud provinces"
2008,Storm,Tropical cyclone,Hurricane Ike,Cuba,"Guantanamo, Santiago de Cuba, Camaguey, Holguín, Granma, Las Tunas, Ciego de Avila, Sancti Spiritus, Villa Clara, La Habana, Ciudad de la Habana, Pinar del Rio, Isla de le Juventud, Matanzas provinces"
2008,Storm,Tropical cyclone,"Hurricane ""Gustav""",Cuba,"Island of Youth, Pinar del Rio, Havana, Matanzas provinces"
2008,Storm,Tropical cyclone,Hurricane Paloma,Cuba,"Santa Cruz del Sur, Najasa, Guáimaro (Camaguey province), Amancio Rodriguez (Las Tunas province), Sancti Spirtitus, Ciego de Avila, Granma provinces"
2008,Storm,Tropical cyclone,"Tropical Storm ""Fay""",Cuba,"Cienfuegos, Sancti Spiritus, Guantanamo, Santiago de Cuba, Granma, Villa Clara, Ciego de Avila, Camgguey, Las Tunas, Holguín provinces"
2012,Storm,Tropical cyclone,Hurricane Sandy,Cuba,"Santiago de Cuba, San Luis, Palma Soriano, Mella, Contramaestre, Segundo Frente, Tercer Frente, Songo - La Maya, Guama districts (Santiago de Cuba province), Rafael Freyre, Banes, Antilla, Baganos, Holguín, Calixto Garcia, Cacocum, Urbano Noris, Cueto, Mayari, Frank pais, Sagua de Tanamo, Moa, Jibara districts (Holguín province), Guantanamo province "
2012,Storm,Tropical cyclone,Hurricane Isaac,Cuba,"Gantanamo, Santiago de Cuba, Granma; Holguin, Las Tunas, Camagüey provinces"
2016,Storm,Tropical cyclone,Hurricane 'Matthew',Cuba,"Baracoa, Imias, Maisi, San Antonio del Sur districts (Guantanamo province)"
2017,Storm,Tropical cyclone,Hurricane 'Irma',Cuba,"Habana del Este, Habana Vieja, Centro Habana, Plaza, Playa municipalities (Habana province); Sierra de Cúbitas, Florida, Nuevitas, Esmeralda municipalities (Camagüey province); Martí, Cárdenas, Matanzas, Los Arabos Unión de Reyes municipalities (Matanzas province); Jobabo, Manatí, Jesús Mendez, Puerto Padre municipalities (Las Tunas province); Gibara, Frank Paí, Banes, Mayarí, Rafael Freyre municipalities (Holguin province); Encrucijada Caibaríen, Sagüa la Grande, Santo Domingo, Santa Clara municipalities (Villa Clara province); Bolivia, Moron, Chambas, Venezuela municipalities (Ciego Avila province), Pinar del Rio, Matanzas, Artemisa, Mayabeque, Cienfuegos, Sancti Spiritus, Granma, Guantamo"
